Date;Text;Amount;Saldo;Currency
15/07/2019;DK-NOTAC3917 DEMOCRATIC COFFEE;-96;56093,12;DKK
15/07/2019;DK-NOTAC5357 DEMOCRATIC COFFEE;-22;56071,12;DKK
16/07/2019;Forretning: PICNIC;-135;55936,12;DKK
16/07/2019;DK-NOTA 1721 HELLERUP IS - & CA;-72;55864,12;DKK
16/07/2019;DK-NOTA42697 REMA 1000;-99,6;55764,52;DKK
18/07/2019;DK-NOTA42954 REMA 1000;-191,45;55573,07;DKK
19/07/2019;Forretning: HBO*NORDIC.COM;-99;55474,07;DKK
19/07/2019;DK-NOTA77653 REMA 1000;-40,8;55433,27;DKK
22/07/2019;DK-NOTA 9400 PARADISBLOMSTER;-200;55233,27;DKK
22/07/2019;DK-NOTA10038 KAF;-163;55070,27;DKK
22/07/2019;DK-NOTA10041 KAF;-42;55028,27;DKK
22/07/2019;DK-NOTA 3154 SIDECAR;-675;54353,27;DKK
22/07/2019;DK-NOTA 2193 ALDI 002;-81,8;54271,47;DKK
24/07/2019;DK-NOTA25075 AARSTIDERNE A/S;-894;53377,47;DKK
24/07/2019;DK-NOTA19069 ØSTERBERG ICE CREA;-78;53299,47;DKK
24/07/2019;DK-NOTA78724 REMA 1000;-73,8;53225,67;DKK
25/07/2019;DK-NOTA43833 REMA 1000;-73,9;53151,77;DKK
26/07/2019;DK-NOTA79123 REMA 1000;-63,6;53088,17;DKK
29/07/2019;DK-NOTA 1600 PIXIE BAR;-242;52846,17;DKK
29/07/2019;DK-NOTA44092 REMA 1000;-85,5;52760,67;DKK
29/07/2019;DK-NOTA 2589 ALDI 002;-72,7;52687,97;DKK
29/07/2019;DK-NOTA10172 KAF;-114;52573,97;DKK
30/07/2019;Forretning: SHABAZ ORDRUP;-100;52473,97;DKK
30/07/2019;Forretning: SHABAZ ORDRUP;-24;52449,97;DKK
30/07/2019;Forretning: IZ *ISOTEKET APS;-38;52411,97;DKK
30/07/2019;DK-NOTA78693 REMA 1000;-71,9;52340,07;DKK
31/07/2019;Iben Fælleskonto;10000;62340,07;DKK
01/08/2019;Boligafgift;-4473;57867,07;DKK
01/08/2019;FÆLLES NÆSTE MÅNED;10000;67867,07;DKK
02/08/2019;DK-NOTA80445 REMA 1000;-120,79;67746,28;DKK
05/08/2019;DK-NOTA80471 REMA 1000;-87,8;67658,48;DKK
05/08/2019;DK-NOTA50109 DET FRANSKE CONDIT;-70;67588,48;DKK
05/08/2019;DK-NOTAZ4448 BORNHOLMSLINJEN;-132,4;67456,08;DKK
05/08/2019;DK-NOTAZ4568 BORNHOLMSLINJEN;-27;67429,08;DKK
05/08/2019;DK-NOTA  673 BONALÂS APS;-55;67374,08;DKK
05/08/2019;DK-NOTAC1985 SVANEKE IS;-79;67295,08;DKK
06/08/2019;Forretning: OERESUNDSBROEN;-450;66845,08;DKK
06/08/2019;DK-NOTAZ3571 PARKERING HAMMERSH;-30;66815,08;DKK
06/08/2019;DK-NOTA18805 FDB KVICKLY NEXØ;-344,85;66470,23;DKK
07/08/2019;Forretning: IZ *KALAS-KALAS;-74;66396,23;DKK
07/08/2019;BS ØRSTED SALG OG SERVICE A/S;-603,04;65793,19;DKK
07/08/2019;DK-NOTA25199 AARSTIDERNE A/S;-445;65348,19;DKK
07/08/2019;DK-NOTA 6122 NORRESAN;-75;65273,19;DKK
08/08/2019;DK-NOTA  180 RESTAURANT MOLEN;-1075;64198,19;DKK
08/08/2019;Forretning: FRU DUE;-74;64124,19;DKK
12/08/2019;DK-NOTAC6682 KJAERSTRUP CHOCOLA;-70;64054,19;DKK
12/08/2019;Forretning: IZ *DELUX KAFFE KO;-105;63949,19;DKK
13/08/2019;Forretning: IZ *CAFE MOMO;-140;63809,19;DKK
14/08/2019;Forretning: JAGMASTARBOSTALLET;-248,56;63560,63;DKK
14/08/2019;DK-NOTAZ9605 Q8 SERVICE - 8005;-397,47;63163,16;DKK
14/08/2019;DK-NOTA47044 REMA 1000;-105,65;63057,51;DKK
15/08/2019;Forretning: DRAKAMOLLAN;-7260,62;55796,89;DKK
15/08/2019;Forretning: OERESUNDSBROEN;-450;55346,89;DKK
15/08/2019;Forretning: JoeAndTheJuice;-176,36;55170,53;DKK
15/08/2019;Forretning: ICA KVANTUM EMPORIA;-209,25;54961,28;DKK
15/08/2019;Forretning: EMPORIA;-22,76;54938,52;DKK
15/08/2019;DK-NOTA82992 REMA 1000;-141,8;54796,72;DKK
16/08/2019;Forretning: AVIS;-3654,5;51142,22;DKK
19/08/2019;DK-NOTA83409 REMA 1000;-35,75;51106,47;DKK
20/08/2019;Forretning: HBO*NORDIC.COM;-99;51007,47;DKK
20/08/2019;DK-NOTA 4576 ALDI 002;-85,55;50921,92;DKK
21/08/2019;DK-NOTA25295 AARSTIDERNE A/S;-445;50476,92;DKK
21/08/2019;DK-NOTA80787 REMA 1000;-88,85;50388,07;DKK
23/08/2019;DK-NOTA48705 REMA 1000;-34,05;50354,02;DKK
23/08/2019;MobilePay: Susanne Møller-Hans;-331,83;50022,19;DKK
26/08/2019;DK-NOTAC6457 DEMOCRATIC COFFEE;-88;49934,19;DKK
26/08/2019;DK-NOTA15060 BRAVISSIMO-BRYGGEN;-64;49870,19;DKK
26/08/2019;DK-NOTAC7581 HOPE II APS;-246;49624,19;DKK
26/08/2019;DK-NOTAZ7026 LOUISIANA FONDEN;-76;49548,19;DKK
26/08/2019;DK-NOTA49184 REMA 1000;-76;49472,19;DKK
27/08/2019;Forretning: IZ *SMOOTHIES APS;-20;49452,19;DKK
30/08/2019;Iben Fælleskonto;10000;59452,19;DKK
02/09/2019;DK-NOTA16786 LELE STREETKITCHEN;-208;59244,19;DKK
02/09/2019;DK-NOTA10909 EMMERYS (200);-118;59126,19;DKK
02/09/2019;DK-NOTA10923 KAF;-114;59012,19;DKK
02/09/2019;BS DR LICENS;-963,5;58048,69;DKK
02/09/2019;FÆLLES NÆSTE MÅNED;10000;68048,69;DKK
02/09/2019;Boligafgift;-4473;63575,69;DKK
02/09/2019;DK-NOTA50489 REMA 1000;-132,75;63442,94;DKK
02/09/2019;DK-NOTA 5470 APOTEK ØRSTED;-301,3;63141,64;DKK
03/09/2019;Forretning: IZ *A L I C E;-105;63036,64;DKK
04/09/2019;DK-NOTA25432 AARSTIDERNE A/S;-890;62146,64;DKK
04/09/2019;DK-NOTA 5972 ALDI 002;-105,55;62041,09;DKK
05/09/2019;DK-NOTA24232 IPSEN OG CO.;-110;61931,09;DKK
06/09/2019;DK-NOTA41742 REMA 1000;-150,95;61780,14;DKK
06/09/2019;DK-NOTA 6220 ALDI 002;-120,35;61659,79;DKK
09/09/2019;DK-NOTA 5610 APOTEK ØRSTED;-548,9;61110,89;DKK
09/09/2019;DK-NOTA82694 REMA 1000;-93,79;61017,1;DKK
09/09/2019;DK-NOTAC4341 BABBO;-185;60832,1;DKK
09/09/2019;DK-NOTA50743 THE LAUNDROMAT CAF;-125;60707,1;DKK
09/09/2019;DK-NOTA 4140 NØRREBRO APOTEK V/;-181,65;60525,45;DKK
10/09/2019;Forretning: ORIGINAL;-103;60422,45;DKK
10/09/2019;Forretning: NETFLIX.COM;-79;60343,45;DKK
10/09/2019;Forretning: SMARTBOX GROUP LTD;-1401;58942,45;DKK
10/09/2019;DK-NOTA83032 REMA 1000;-119,75;58822,7;DKK
11/09/2019;DK-NOTA 5733 APOTEK ØRSTED;-48,25;58774,45;DKK
13/09/2019;Forretning: IZ *ANDERSEN;-100;58674,45;DKK
13/09/2019;DK-NOTA 6908 ALDI 002;-126,15;58548,3;DKK
13/09/2019;DK-NOTA 4245 NØRREBRO APOTEK V/;-561,2;57987,1;DKK
16/09/2019;DK-NOTA 9667 POLITIKEN FORHAL;-291;57696,1;DKK
16/09/2019;DK-NOTA 5817 APOTEK ØRSTED;-269,8;57426,3;DKK
16/09/2019;DK-NOTA52522 REMA 1000;-49,45;57376,85;DKK
16/09/2019;DK-NOTAC5650 DEMOCRATIC COFFEE;-96;57280,85;DKK
16/09/2019;DK-NOTAC6562 DEMOCRATIC COFFEE;-22;57258,85;DKK
16/09/2019;DK-NOTA 7958 APOTEK ØRSTED;-258,9;56999,95;DKK
17/09/2019;DK-NOTAC0344 DEMOCRATIC COFFEE;-88;56911,95;DKK
17/09/2019;Forretning: SASAA;-385;56526,95;DKK
17/09/2019;DK-NOTA 7287 ALDI 002;-123,66;56403,29;DKK
17/09/2019;DK-NOTA83812 REMA 1000;-80,1;56323,19;DKK
18/09/2019;DK-NOTA83838 REMA 1000;-172,75;56150,44;DKK
18/09/2019;DK-NOTA25535 AARSTIDERNE A/S;-890;55260,44;DKK
19/09/2019;DK-NOTA22429 RØVERKØB A/S;-1085,5;54174,94;DKK
19/09/2019;DK-NOTA84058 REMA 1000;-40,09;54134,85;DKK
20/09/2019;Forretning: IZ *GODTHAB;-88;54046,85;DKK
20/09/2019;DK-NOTA17000 REMA 1000;-147,65;53899,2;DKK
20/09/2019;DK-NOTA22441 RØVERKØB A/S;-251;53648,2;DKK
23/09/2019;DK-NOTA90018 REMA 1000;-175,7;53472,5;DKK
23/09/2019;DK-NOTA84220 REMA 1000;-35;53437,5;DKK
23/09/2019;DK-NOTA11420 KAF;-95;53342,5;DKK
23/09/2019;DK-NOTA90190 REMA 1000;-50,45;53292,05;DKK
23/09/2019;DK-NOTA17010 REMA 1000;-53,95;53238,1;DKK
23/09/2019;DK-NOTAC0950 DEMOCRATIC COFFEE;-61;53177,1;DKK
23/09/2019;Forretning: Green Mobility A/S;-615;52562,1;DKK
23/09/2019;DK-NOTA84379 REMA 1000;-152,8;52409,3;DKK
23/09/2019;DK-NOTA21239 NØRREBRO APOTEK V/;-43,1;52366,2;DKK
24/09/2019;DK-NOTA90510 REMA 1000;-68,05;52298,15;DKK
24/09/2019;Forretning: Green Mobility A/S;-128;52170,15;DKK
24/09/2019;DK-NOTA90565 REMA 1000;-151,45;52018,7;DKK
25/09/2019;DK-NOTA 7992 ALDI 002;-157,5;51861,2;DKK
26/09/2019;DK-NOTA54373 REMA 1000;-33,4;51827,8;DKK
27/09/2019;DK-NOTAZ2924 7-ELEVEN B 087;-32,95;51794,85;DKK
27/09/2019;DK-NOTA42960 REMA 1000;-30,85;51764;DKK
30/09/2019;DK-NOTA 4640 NØRREBRO APOTEK V/;-50,9;51713,1;DKK
30/09/2019;DK-NOTA84961 REMA 1000;-35,8;51677,3;DKK
30/09/2019;DK-NOTAC9260 DEMOCRATIC COFFEE;-68;51609,3;DKK
30/09/2019;DK-NOTA84994 REMA 1000;-7,2;51602,1;DKK
30/09/2019;Iben Fælleskonto;10000;61602,1;DKK
30/09/2019;DK-NOTA 9751 SONNY ENTERPRISES;-134;61468,1;DKK
30/09/2019;DK-NOTA52277 LIDL;-59,95;61408,15;DKK
30/09/2019;Overført ydelse 0100422;-6883,98;54524,17;DKK
01/10/2019;Boligafgift;-4473;50051,17;DKK
01/10/2019;FÆLLES NÆSTE MÅNED;10000;60051,17;DKK
01/10/2019;DK-NOTA85243 REMA 1000;-69;59982,17;DKK
01/10/2019;BS JP/POLITIKENS HUS A/S;-511,43;59470,74;DKK
01/10/2019;Forretning: IZ *ANDERSEN;-76;59394,74;DKK
01/10/2019;Forretning: IZ *CUB COFFEE BAR;-98;59296,74;DKK
01/10/2019;Forretning: Just Eat;-259,64;59037,1;DKK
01/10/2019;DK-NOTA 8614 ALDI 002;-70,65;58966,45;DKK
01/10/2019;DK-NOTA85306 REMA 1000;-51,9;58914,55;DKK
01/10/2019;DK-NOTA91473 NETTO BLÅGÅRDSGADE;-65,95;58848,6;DKK
02/10/2019;DK-NOTA25671 AARSTIDERNE A/S;-890;57958,6;DKK
02/10/2019;DK-NOTA92066 REMA 1000;-103,55;57855,05;DKK
02/10/2019;DK-NOTA41007 NETTO BLÅGÅRDSGADE;-61,4;57793,65;DKK
03/10/2019;DK-NOTA55680 REMA 1000;-83,9;57709,75;DKK
04/10/2019;UDLÆG ARBEJDSWEEKEND;2202,71;59912,46;DKK
04/10/2019;DK-NOTA 8918 ALDI 002;-77;59835,46;DKK
07/10/2019;DK-NOTAC6130 DEMOCRATIC COFFEE;-63;59772,46;DKK
07/10/2019;DK-NOTA  128 DONDA APS;-1020;58752,46;DKK
07/10/2019;DK-NOTA 9092 BRYGGERI SKOVLYST;-60;58692,46;DKK
